"","logFC","logCPM","PValue","FDR"
"YIR041W",2.19835910759238,2.79500466157928,1.30204850809001e-05,2.8220589825526e-05
"YBR090C",1.11108649400136,4.0603144329357,1.30349420040203e-05,2.82415788494281e-05
"YHR151C",0.657916632815454,5.34637552207994,1.30656347269751e-05,2.82977162077275e-05
"YKL105C",0.364251667439557,6.90489557150673,1.3261508097641e-05,2.8711431911358e-05
"YBL004W",0.39391858725619,6.68279951775452,1.32719341205525e-05,2.87234945835074e-05
"YHR023W",0.554330147290696,5.69768093352451,1.3345387099111e-05,2.88719032780402e-05
"YDR009W",0.92610007034517,4.49439564226825,1.34518190428803e-05,2.90915253204395e-05
"YBR036C",0.207425513043013,8.45045359941876,1.34605811437452e-05,2.90980530549579e-05
"YLR188W",0.406678502619369,6.64928639112971,1.34646728518632e-05,2.90980530549579e-05
"YPR108W",0.296670500483075,7.7300825343596,1.35005201355951e-05,2.91648695298707e-05
"YNL236W",0.490958080272971,6.0238170745526,1.35187446474645e-05,2.91935810507473e-05
"YIL007C",0.588002017634366,5.68778491698988,1.35818742151464e-05,2.93192082200005e-05
"YDR511W",0.719395271383766,4.99720775544229,1.35880906920038e-05,2.93219302059032e-05
"YGL041W-A",0.784494326385198,5.14943448210283,1.36757491414951e-05,2.95003309042022e-05
"YGL231C",0.340040250100942,7.10620327101166,1.373203499772e-05,2.96109515603168e-05
"YNL270C",1.56405117463081,3.3450809965595,1.37945240630914e-05,2.97348629804414e-05
"YGR117C",0.608267786546496,5.84789604269447,1.38105873999045e-05,2.97586473580607e-05
"YGR049W",0.670051098319456,5.63841149404366,1.38791890178118e-05,2.9894102082638e-05
"YHR203C",-0.158930775871383,10.465932750396,1.38835545923761e-05,2.9894102082638e-05
"YPL214C",0.55124667610714,6.25529330512107,1.42276982077625e-05,3.06239688233287e-05
"YEL031W",0.194349736311888,8.76774150447706,1.42694598189655e-05,3.07026886359342e-05
"YKL064W",0.244376061694661,7.96343760282459,1.44487973234438e-05,3.10772569112385e-05
"YDL103C",0.449460955651748,6.33880343570713,1.46153081578257e-05,3.14239746983483e-05
"YDR315C",0.894354731560368,4.4944631208129,1.47605440537482e-05,3.17247145535881e-05
"YPR003C",0.572044533556862,5.97539123847595,1.47711651641018e-05,3.17360146245425e-05
"YPL125W",0.620592238903999,6.03993544924917,1.51233800241426e-05,3.24809581135578e-05
"YKL051W",-0.395055176492484,6.55527307760161,1.52837771419819e-05,3.2813537499676e-05
"YNL024C-A",0.63202843239209,5.54560963255213,1.53836622929855e-05,3.30160064517937e-05
"YDL044C",0.965023586903925,4.40707320891967,1.55746172019503e-05,3.3413709203749e-05
"YAR019C",0.742186740647785,5.41475473584546,1.55824758899383e-05,3.34184522800887e-05
"YNR048W",0.83712406776722,4.86512453704663,1.56376599456447e-05,3.3524649963181e-05
"YBR137W",0.741083709024906,4.94056361354733,1.56916361688666e-05,3.36281822568576e-05
"YPR137C-B",-1.06330141766366,6.12968757270445,1.57492443450326e-05,3.37394202713824e-05
"YBR060C",0.562300667755392,5.6129134478925,1.57786063555509e-05,3.37900882395204e-05
"YJR056C",0.938909021159325,4.4350664242296,1.58871038635423e-05,3.3999613417593e-05
"YBR181C",-0.143892123339207,10.1379070558351,1.58879383301749e-05,3.3999613417593e-05
"YGR264C",-0.241116730933491,7.97020806380174,1.59038371663953e-05,3.40213320728709e-05
"YHR005C-A",0.302361412881249,7.36053752886352,1.59463399253345e-05,3.4099925311964e-05
"YDR007W",0.425331506048937,6.47007620153692,1.59543107479124e-05,3.4104644759898e-05
"YMR085W",0.586270718534531,5.53261223769497,1.59822856314085e-05,3.41521069270654e-05
"YOR276W",0.28399696251379,7.61809689864589,1.59893847493659e-05,3.41549420801436e-05
"YMR156C",0.866416968340661,4.64010597301807,1.60740623802994e-05,3.432343092899e-05
"YFR026C",1.28590401232507,3.71522916056241,1.61109903181215e-05,3.43898736335948e-05
"YGL164C",0.593935455445102,6.3191011520429,1.61384970300326e-05,3.44361654982701e-05
"YGL083W",0.623265064235456,5.70436166981662,1.61543724984482e-05,3.4455396672245e-05
"YNL021W",0.529055966185763,5.83108531518788,1.61591559515768e-05,3.4455396672245e-05
"YNR065C",0.533267032484556,6.26262465011166,1.62929875740881e-05,3.4728244767968e-05
"YJR035W",0.588539774999791,5.50694351366613,1.64166339278985e-05,3.49791944369374e-05
"YBR042C",0.521244269451958,5.83305251710362,1.65064748138737e-05,3.51579594937692e-05
"YLR037C",1.04985799944144,4.2025876994043,1.65924878540647e-05,3.53284457115873e-05
"YDL189W",0.378822906369642,6.89584306474454,1.6650226754301e-05,3.54386301097838e-05
"YGL104C",0.582163853468128,5.56576799625067,1.67717773284216e-05,3.56845042978319e-05
"YML015C",0.548510745708189,5.75583643128789,1.72099176470825e-05,3.66035523787877e-05
"YKL069W",0.721573991173864,5.33706599890475,1.72487052372613e-05,3.66728670100162e-05
"YNL238W",0.435758927182839,7.01345038844857,1.74262144840403e-05,3.70369651947077e-05
"YDR254W",0.831212158059487,5.08751051989436,1.7453556524652e-05,3.70817572554275e-05
"YDL179W",0.870443687570687,4.52060672202509,1.74807979583515e-05,3.71263034887171e-05
"YHR154W",0.753869545541368,5.14257289117367,1.74960859345881e-05,3.71454397111438e-05
"YJL097W",0.413637153322874,6.57549392753996,1.75606283090272e-05,3.72690953029102e-05
"YNL267W",0.484974572706104,6.78494167559252,1.76174904881891e-05,3.7376368310726e-05
"YPL141C",0.560866383419714,5.68582285284529,1.76305600544576e-05,3.73906895491849e-05
"YDR138W",0.686372072399395,5.31080241493797,1.76405300912069e-05,3.73984294337768e-05
"YCL047C",0.78395307051725,4.78090007798587,1.76547190917468e-05,3.7415104894651e-05
"YMR224C",0.590270612566332,5.51723802255573,1.77565514910957e-05,3.76174418807064e-05
"YJR033C",0.516151973617588,6.19876291741837,1.79971477911699e-05,3.81135016035621e-05
"YFL014W",-1.65648814048753,3.14694887492294,1.80826852361231e-05,3.82809476000501e-05
"YGR058W",0.839499644304447,4.67756797818811,1.82570664372913e-05,3.86362883081018e-05
"YOR189W",0.65229907799664,5.41483808825408,1.83438534187655e-05,3.88060710328336e-05
"YDR421W",0.601522399641081,6.04265992476154,1.84829360518806e-05,3.90725279222306e-05
"YBR120C",0.967517603272374,4.33276484723156,1.84830159970126e-05,3.90725279222306e-05
"YEL047C",0.285800663729973,7.56412530906387,1.85014249841983e-05,3.9097475582679e-05
"YMR218C",0.559955152292618,5.8436001509228,1.85264589743319e-05,3.91364004823713e-05
"YNL009W",1.09890895206874,4.55588957514228,1.86662983927723e-05,3.94177329015109e-05
"YDR124W",1.1145200267097,4.30832975884791,1.87314112191122e-05,3.95411202937878e-05
"YKL219W",0.745359291838932,5.25191534847881,1.88364857306461e-05,3.97487468146337e-05
"YMR018W",1.6487565467924,3.26045546382451,1.89298761744067e-05,3.99315783686148e-05
"YPR107C",0.709986110897219,5.00486435439631,1.8992994955824e-05,4.00504458851071e-05
"YJL093C",0.454279948713729,6.75085001319822,1.9310704219294e-05,4.07058912951772e-05
"YAR003W",0.518388181723201,5.96668387837395,1.93502404163357e-05,4.07747053217445e-05
"YJR017C",0.272814774394125,7.68744202077725,1.94407344690549e-05,4.09508102005689e-05
"YBR164C",0.444866303975018,6.43899285384638,1.96642819698416e-05,4.14069595784886e-05
"YOR372C",0.584758100638695,5.50433292359286,1.97287106965442e-05,4.15278481648709e-05
"YNL106C",0.496769677732979,5.95843749622471,1.97647025400623e-05,4.1588813986326e-05
"YOR293W",-0.144272353345719,9.73487915219833,1.98771179938359e-05,4.18104895732409e-05
"YEL032W",0.443729013036472,6.73718094523687,1.9996224199351e-05,4.20460762571286e-05
"YEL035C",3.69230151500105,2.10363642730205,2.00484829101148e-05,4.21409852146178e-05
"YLR411W",1.3971024626822,3.54200286472219,2.02964779024061e-05,4.26471092857019e-05
"YDR164C",0.581514703060577,5.9563574324828,2.07403503924173e-05,4.35643071607856e-05
"YDL175C",0.636854432647972,5.40374727030188,2.13266053225885e-05,4.47798167827383e-05
"YPR024W",0.304298020283695,7.45843634463169,2.14216988367184e-05,4.49528618317309e-05
"YOR363C",0.599579807126558,5.70623650311505,2.14242167432321e-05,4.49528618317309e-05
"YPL001W",0.966212681115086,4.64908835241238,2.14318105843017e-05,4.49528618317309e-05
"YLR146C",0.549232274557487,5.68596513917265,2.167877137536e-05,4.54547449425958e-05
"YEL003W",0.678018233702046,5.22467618515253,2.17627259258574e-05,4.56146118679766e-05
"YIL036W",0.360215789351451,7.19827932127757,2.18133041802136e-05,4.57044337232025e-05
"YGR019W",0.31807332425431,7.51942870081042,2.19626237017385e-05,4.6001006882544e-05
"YKL038W",0.338636087633959,7.0478785424431,2.20436768143026e-05,4.61544358493377e-05
"YGL114W",0.483059312075972,6.56699735103394,2.23558184599343e-05,4.67914318455718e-05
"YHR115C",0.550784353104579,6.0234317283111,2.23830339109773e-05,4.68318287309945e-05
"YBL043W",1.30071132294875,3.94104185079808,2.24389071925176e-05,4.69321363938234e-05
"YPR046W",0.983032954733196,4.32040981489168,2.24788268661592e-05,4.69990171615067e-05
"YJR092W",0.513622796900668,6.34495184359484,2.25025726345022e-05,4.70320460184915e-05
"YBL010C",0.82610430390394,4.66820831994816,2.26951618088072e-05,4.74047590437041e-05
"YOR115C",0.627246033509534,5.65064813541925,2.26984178196014e-05,4.74047590437041e-05
"YOR365C",1.02591985178844,4.15693757037456,2.27049327581304e-05,4.74047590437041e-05
"YHL007C",0.358354318464726,6.968080285765,2.27851184570884e-05,4.75454554439165e-05
"YDL204W",-0.496256963611021,5.77114474296798,2.27883913535486e-05,4.75454554439165e-05
"YBR076W",1.34723305345513,3.61186993009395,2.2991823055547e-05,4.79529844975931e-05
"YGR238C",0.607255627556698,5.38375015919587,2.32548816297149e-05,4.84845435528623e-05
"YJL079C",-0.242773991852,7.88804618767578,2.3336614677126e-05,4.86378122735311e-05
"YKR066C",0.219333295652565,8.35255932067988,2.33706447599572e-05,4.86915862833333e-05
"YDR461W",-0.63047782793159,5.12425143851251,2.33935102648008e-05,4.87220697771299e-05
"YDR210W-B",1.18415136311111,4.84401958104715,2.35119136037316e-05,4.89514401102322e-05
"YPR147C",0.581404070632613,5.76245288085556,2.36429529184169e-05,4.92069477376972e-05
"YPL051W",0.684457829397237,5.18256583211016,2.36881064575457e-05,4.92835885757026e-05
"YGL227W",0.341116646494078,7.13172384892792,2.39256092138598e-05,4.97602213421471e-05
"YMR313C",0.422166312277827,6.33510351816619,2.40856400320239e-05,5.00754504811965e-05
"YMR190C",0.552857751186681,5.95679151500133,2.45538484489564e-05,5.1030952326124e-05
"YGR181W",0.442119997779991,6.25975610015145,2.46208234102969e-05,5.11521812214631e-05
"YJL091C",0.659794978181275,5.152673289028,2.48262486780226e-05,5.15608681740469e-05
"YDR107C",0.554870725182744,5.66540456764622,2.50060070720748e-05,5.19159802966549e-05
"YOR381W",0.624504622782649,5.26850577471975,2.5057383145247e-05,5.20043970783678e-05
"YGR278W",0.731244618703748,5.01952660354604,2.50687221969036e-05,5.20096876714863e-05
"YOR096W",0.131940951227143,9.63471746056875,2.51399189629576e-05,5.21391168958359e-05
"YBL080C",0.615146522894036,5.33737820713427,2.5290345207982e-05,5.24327163965064e-05
"YDL176W",0.66623048432955,5.46429637820448,2.53404665096224e-05,5.25182277889443e-05
"YOL001W",0.688452410959424,5.08428106197882,2.60363228007683e-05,5.39414993039726e-05
"YFL020C",1.55851152699762,3.34494748652098,2.61047417504606e-05,5.40643181440237e-05
"YMR161W",0.492237059091971,5.9492302409058,2.63059286791669e-05,5.44619244207945e-05
"YIR033W",0.282449872571883,7.58121497325622,2.63679101905506e-05,5.45711523600867e-05
"YGR005C",0.439002959639232,7.20489172088423,2.641793269329e-05,5.46555621490199e-05
"YLR141W",0.605146709894231,5.50943709617104,2.64273815401498e-05,5.46560002003028e-05
"YIL173W",1.08594298373657,5.88705566393651,2.65996866866815e-05,5.49931328179924e-05
"YGL203C",0.320256799990025,7.17485782945589,2.71330767438465e-05,5.60762888904435e-05
"YPR094W",0.962645646045697,4.54121487772239,2.71427463098858e-05,5.60766864230428e-05
"YKR094C",0.123851242304136,9.77318541876773,2.72846508262859e-05,5.63501846209891e-05
"YPL176C",0.412062513725444,6.85015818574111,2.73310955330667e-05,5.64264104218965e-05
"YBR192W",0.642204674302868,5.28057568872857,2.74052844945695e-05,5.65598424675158e-05
"YBR102C",0.560404815004383,5.58559745096366,2.77324707083498e-05,5.7215142671306e-05
"YOR022C",0.6906473811985,5.05928462492558,2.78339425374139e-05,5.74044747277371e-05
"YPR031W",0.981501385721308,4.44088854910728,2.79852445870779e-05,5.76964084396307e-05
"YMR112C",0.81480182064444,4.80249984957311,2.80538259789042e-05,5.78176552828897e-05
"YHR149C",0.566270971295253,5.81339100914397,2.85005465550662e-05,5.87178739437071e-05
"YNR009W",0.642542238888408,5.18922649419677,2.85939800033422e-05,5.88898641419339e-05
"YMR210W",0.437472055266667,6.29664381843807,2.87315706853983e-05,5.9152645701288e-05
"YHL038C",0.792964793210459,4.6637109837763,2.88358999050164e-05,5.93467894740806e-05
"YPL162C",0.651690487872305,5.15957566583909,2.88809967755912e-05,5.94189352994342e-05
"YOR391C",5.01108311601948,1.86303909910706,2.90064570158735e-05,5.96563107969841e-05
"YPL227C",0.512801059212828,5.80617695672148,2.90404925936146e-05,5.97055575665107e-05
"YLR344W",0.158978630023732,9.1475998756176,2.92431222691508e-05,6.01012693527494e-05
"YLR241W",0.35585343329783,7.12729151811849,2.95680632239528e-05,6.07272624796297e-05
"YOR176W",0.355075693104046,7.01541467807185,2.95682344437744e-05,6.07272624796297e-05
"YMR247C",0.528403044195607,5.80197291922321,2.96161875271845e-05,6.08046431638969e-05
"YJR112W-A",0.514615269531535,5.81423453504679,2.99193965365108e-05,6.14058513029949e-05
"YJR107W",0.656567622585822,5.19880853268861,2.996938687845e-05,6.14871228015912e-05
"YOR217W",0.377071420950598,6.70436490400637,3.00246478262353e-05,6.15791477254192e-05
"YDR420W",0.392201123430872,6.83944813045936,3.03899632683287e-05,6.23067957930357e-05
"YDR475C",0.364994283114195,7.04954106003029,3.05105250650356e-05,6.25323092517547e-05
"YKR041W",1.52372022177101,3.32135366494687,3.07259905432868e-05,6.29521073561731e-05
"YMR305C",-0.162325627949284,8.9556741770085,3.08363346144836e-05,6.31563142658012e-05
"YPL264C",1.10449085972855,4.08823177585486,3.10207655741741e-05,6.35120657101689e-05
"YOR148C",0.76552629156603,5.03086728067476,3.12864908744282e-05,6.40339558989939e-05
"YFL031W",-0.247645491786999,7.82615644677648,3.13947847541584e-05,6.42333822234977e-05
"YOL098C",0.333872215758895,7.05300874305979,3.15004743463952e-05,6.44273441782304e-05
"YMR109W",0.230604481289127,8.01219195990052,3.17609391299926e-05,6.49376215729669e-05
"YKL207W",0.225076850077023,8.05217553693319,3.17940085968638e-05,6.49827802651617e-05
"YOR030W",0.672629584183483,5.20856703033583,3.18703859778416e-05,6.51163928974064e-05
"YGL090W",0.883100557043894,4.8649370569589,3.19491719461224e-05,6.52548327253042e-05
"YOL117W",0.772485353237306,4.80633201171997,3.26348216833814e-05,6.66322428918453e-05
"YLR157W-E",2.02777648139922,2.94204160667516,3.27969452768907e-05,6.69401604702872e-05
"YNR028W",0.610138618213408,6.07085162205961,3.28227956448127e-05,6.69698213208127e-05
"YNL044W",0.399497318370563,6.77805195825047,3.32118947355026e-05,6.77403588934743e-05
"YDL144C",0.355011124572405,6.89800796608079,3.33711571966852e-05,6.80417426370732e-05
"YNL129W",1.03578833884362,4.4784273617669,3.43216417343762e-05,6.9955616308062e-05
"YNL191W",0.694854585486935,5.22729456056576,3.44087339231388e-05,7.0108980242153e-05
"YJL057C",0.512810680949815,5.89018144162636,3.46851312562193e-05,7.06478215638725e-05
"YOR212W",-0.32316291745375,7.14717626450814,3.47035075453159e-05,7.06609270976029e-05
"YGR171C",0.772295070219633,4.77250163838949,3.52995496187969e-05,7.18498228738979e-05
"YPL117C",0.390779519202102,6.76336639024972,3.58905199267475e-05,7.30275812952424e-05
"YBR112C",-0.220275791866134,8.1417105415578,3.63129086624695e-05,7.38616296169928e-05
"YBR128C",1.31764859157485,4.15689556054541,3.65006863172803e-05,7.42180621784699e-05
"YNL071W",0.145935771793057,9.28734577741854,3.65461410624691e-05,7.42849593495807e-05
"YGL208W",0.484635713241356,6.08650423152011,3.67292200819919e-05,7.46314544042397e-05
"YLR382C",0.503411063525035,6.24450965017276,3.72021382926702e-05,7.55664443109266e-05
"YDR492W",0.429814461349018,6.50290497902154,3.75247706506093e-05,7.61768077999429e-05
"YOL041C",0.582772996571345,5.8257136981969,3.75283749766493e-05,7.61768077999429e-05
"YPL158C",0.695026690582782,5.11529403234549,3.7567766357337e-05,7.62306150673399e-05
"YPL091W",0.295123366150096,7.93531391699831,3.78456960361679e-05,7.67682493815583e-05
"YAL008W",0.533459810756292,5.85583244319515,3.80828966006056e-05,7.72229263830649e-05
"YJL147C",0.939344683625183,4.47864090062723,3.85601572807504e-05,7.81639090887975e-05
"YCR086W",0.957161240724429,4.22210933657787,3.90633654055524e-05,7.91568264057033e-05
"YML046W",0.687060794994364,5.0950712608334,3.99431679838902e-05,8.09119222734262e-05
"YJR131W",0.596181462955614,5.71778387113642,4.0017912130906e-05,8.10355872958833e-05
"YLR205C",0.696487825245129,4.96753713007522,4.01006171469443e-05,8.11752828116557e-05
"YIR005W",1.50963459986069,3.3797654946612,4.04031003424422e-05,8.17596254193674e-05
"YJL137C",0.825759737944894,4.55144404463523,4.04916570817347e-05,8.19108153684185e-05
"YGR140W",0.727512459824305,4.82372283640512,4.08200828061711e-05,8.25469685454936e-05
"YCR088W",0.2559058423608,8.17097075257182,4.09936412720672e-05,8.28696192028773e-05
"YMR040W",1.46772911300036,3.53171380251028,4.14422336001071e-05,8.37478470668831e-05
"YJR110W",0.596159827236876,6.03017793817136,4.16696463443998e-05,8.41733465904894e-05
"YCL005W",0.460958177727955,6.08149896951632,4.16812414247311e-05,8.41733465904894e-05
"YLR353W",0.568912708933091,5.8779515381253,4.23280761017628e-05,8.54504354466498e-05
"YDR061W",0.486427474679231,6.06211655674047,4.28084184545826e-05,8.63906589344356e-05
"YAL044W-A",0.81954461823321,5.46418549769045,4.31945737713442e-05,8.71402294596126e-05
"YPR181C",0.188800586881798,8.57906771383233,4.32148101777021e-05,8.7151340089115e-05
"YKR043C",-0.233776279649903,8.2040222954685,4.33393533121591e-05,8.73727269328945e-05
"YPR051W",0.43942125077196,6.31324024962203,4.34827831618267e-05,8.76320258748393e-05
"YFL036W",0.317019517016264,7.32395689423956,4.34976243722012e-05,8.76320883249283e-05
"YLR064W",0.521801969180193,5.70692298939226,4.36098666210225e-05,8.78283120478524e-05
"YDR529C",0.421403384786839,6.60459448407141,4.37660960610453e-05,8.81129603243298e-05
"YER186C",0.533108175823896,5.63436674420817,4.430072104886e-05,8.91589681789471e-05
